event,action,req_bytes,aligned_in_use,bytes_from_os,utilization,free_payload,overhead_est
7846,free,3861,7276048,11599872,0.627252,4135024,188800
7848,free,879,7275168,11599872,0.627177,4135968,188736
7850,free,115,7275052,11599872,0.627167,4136084,188736
7852,free,901,7274148,11599872,0.627089,4137020,188704
7854,free,2843,7271304,11599872,0.626843,4139928,188640
7856,free,1333,7269968,11599872,0.626728,4141296,188608
7858,free,3072,7266896,11599872,0.626463,4144400,188576
7860,free,3938,7262956,11599872,0.626124,4148404,188512
7862,free,1704,7261252,11599872,0.625977,4150140,188480
7864,free,527,7260724,11599872,0.625931,4150700,188448
7866,free,1885,7258836,11599872,0.625769,4152620,188416
7868,free,2493,7256340,11599872,0.625553,4155148,188384
7870,free,1444,7254896,11599872,0.625429,4156656,188320
7872,free,3994,7250900,11599872,0.625084,4160684,188288
7874,free,4080,7246820,11599872,0.624733,4164796,188256
7876,free,2771,7244048,11599872,0.624494,4167600,188224
7878,free,3928,7240120,11599872,0.624155,4171592,188160
7880,free,861,7239256,11599872,0.624081,4172488,188128
7882,free,2164,7237092,11599872,0.623894,4174684,188096
7884,free,2202,7234888,11599872,0.623704,4176920,188064
7886,free,3784,7231104,11599872,0.623378,4180768,188000
7888,free,1088,7230016,11599872,0.623284,4181888,187968
7890,free,2866,7227148,11599872,0.623037,4184788,187936
7892,free,1275,7225872,11599872,0.622927,4186096,187904
7894,free,2732,7223140,11599872,0.622691,4188860,187872
7896,free,2901,7220236,11599872,0.622441,4191796,187840
7898,free,1031,7219204,11599872,0.622352,4192892,187776
7900,free,1915,7217288,11599872,0.622187,4194840,187744
7902,free,3970,7213316,11599872,0.621844,4198876,187680
7904,free,827,7212488,11599872,0.621773,4199736,187648
7906,free,3221,7209264,11599872,0.621495,4203024,187584
7908,free,3159,7206104,11599872,0.621223,4206248,187520
7910,free,2711,7203392,11599872,0.620989,4208992,187488
7912,free,4086,7199304,11599872,0.620637,4213112,187456
7914,free,3785,7195516,11599872,0.620310,4216964,187392
7916,free,159,7195356,11599872,0.620296,4217124,187392
7918,free,2367,7192988,11599872,0.620092,4219492,187392
7920,free,3852,7189136,11599872,0.619760,4223408,187328
7922,free,2064,7187072,11599872,0.619582,4225472,187328
7924,free,3492,7183580,11599872,0.619281,4228996,187296
7926,free,333,7183228,11599872,0.619251,4229380,187264
7928,free,3502,7179724,11599872,0.618949,4232948,187200
7930,free,2671,7177052,11599872,0.618718,4235652,187168
7932,free,3483,7173568,11599872,0.618418,4239200,187104
7934,free,3081,7170484,11599872,0.618152,4242348,187040
7936,free,4004,7166480,11599872,0.617807,4246416,186976
7938,free,3595,7162884,11599872,0.617497,4250076,186912
7940,free,2532,7160352,11599872,0.617279,4252640,186880
7942,free,2151,7158200,11599872,0.617093,4254824,186848
7944,free,1293,7156904,11599872,0.616981,4256152,186816
7946,free,967,7155936,11599872,0.616898,4257120,186816
7948,free,4005,7151928,11599872,0.616552,4261192,186752
7950,free,492,7151436,11599872,0.616510,4261716,186720
7952,free,1363,7150072,11599872,0.616392,4263112,186688
7954,free,2150,7147920,11599872,0.616207,4265296,186656
7956,free,3408,7144512,11599872,0.615913,4268768,186592
7958,free,1429,7143080,11599872,0.615790,4270232,186560
7960,free,3953,7139124,11599872,0.615449,4274252,186496
7962,free,2872,7136252,11599872,0.615201,4277124,186496
7964,free,2647,7133604,11599872,0.614973,4279804,186464
7966,free,3223,7130380,11599872,0.614695,4283060,186432
7968,free,893,7129484,11599872,0.614617,4283988,186400
7970,free,842,7128640,11599872,0.614545,4284832,186400
7972,free,860,7127780,11599872,0.614471,4285756,186336
7974,free,1291,7126488,11599872,0.614359,4287112,186272
7976,free,2308,7124180,11599872,0.614160,4289452,186240
7978,free,324,7123856,11599872,0.614132,4289808,186208
7980,free,1015,7122840,11599872,0.614045,4290856,186176
7982,free,2574,7120264,11599872,0.613823,4293464,186144
7984,free,1582,7118680,11599872,0.613686,4295080,186112
7986,free,3992,7114688,11599872,0.613342,4299136,186048
7988,free,67,7114620,11599872,0.613336,4299204,186048
7990,free,3740,7110880,11599872,0.613014,4303008,185984
7992,free,658,7110220,11599872,0.612957,4303700,185952
7994,free,743,7109476,11599872,0.612893,4304476,185920
7996,free,1993,7107480,11599872,0.612721,4306504,185888
7998,free,1179,7106300,11599872,0.612619,4307716,185856
8000,free,1019,7105280,11599872,0.612531,4308768,185824
8002,free,164,7105116,11599872,0.612517,4308932,185824
8004,free,3490,7101624,11599872,0.612216,4312488,185760
8006,free,2296,7099328,11599872,0.612018,4314816,185728
8008,free,1064,7098264,11599872,0.611926,4315944,185664
8010,free,15,7098248,11599872,0.611925,4315992,185632
8012,free,2413,7095832,11599872,0.611716,4318440,185600
8014,free,3816,7092016,11599872,0.611387,4322288,185568
8016,free,1168,7090848,11599872,0.611287,4323488,185536
8018,free,751,7090096,11599872,0.611222,4324272,185504
8020,free,3902,7086192,11599872,0.610885,4328240,185440
8022,free,213,7085976,11599872,0.610867,4328488,185408
8024,free,349,7085624,11599872,0.610836,4328840,185408
8026,free,3180,7082444,11599872,0.610562,4332084,185344
8028,free,3003,7079440,11599872,0.610303,4335120,185312
8030,free,3327,7076112,11599872,0.610016,4338512,185248
8032,free,3476,7072636,11599872,0.609717,4341988,185248
8034,free,1654,7070980,11599872,0.609574,4343676,185216
8036,free,994,7069952,11599872,0.609485,4344736,185184
8038,free,548,7069404,11599872,0.609438,4345284,185184
8040,free,3862,7065540,11599872,0.609105,4349212,185120
8042,free,2584,7062956,11599872,0.608882,4351828,185088
8044,free,1724,7061232,11599872,0.608734,4353584,185056
8046,free,2728,7058504,11599872,0.608498,4356344,185024
8048,free,1790,7056712,11599872,0.608344,4358200,184960
8050,free,1441,7055268,11599872,0.608219,4359644,184960
8052,free,1930,7053336,11599872,0.608053,4361576,184960
8054,free,45,7053288,11599872,0.608049,4361624,184960
8056,free,31,7053256,11599872,0.608046,4361720,184896
8058,free,3511,7049744,11599872,0.607743,4365296,184832
8060,free,1766,7047976,11599872,0.607591,4367096,184800
8062,free,764,7047212,11599872,0.607525,4367892,184768
8064,free,3466,7043744,11599872,0.607226,4371392,184736
8066,free,624,7043120,11599872,0.607172,4372048,184704
8068,free,2338,7040780,11599872,0.606970,4374420,184672
8070,free,307,7040472,11599872,0.606944,4374728,184672
8072,free,998,7039472,11599872,0.606858,4375792,184608
8074,free,3743,7035728,11599872,0.606535,4379600,184544
8076,free,3988,7031740,11599872,0.606191,4383652,184480
8078,free,1878,7029860,11599872,0.606029,4385564,184448
8080,free,2802,7027056,11599872,0.605787,4388400,184416
8082,free,3396,7023660,11599872,0.605495,4391860,184352
8084,free,2635,7021024,11599872,0.605267,4394528,184320
8086,free,4003,7017020,11599872,0.604922,4398596,184256
8088,free,2370,7014648,11599872,0.604718,4401000,184224
8090,free,2585,7012060,11599872,0.604495,4403620,184192
8092,free,1711,7010348,11599872,0.604347,4405364,184160
8094,free,3928,7006420,11599872,0.604008,4409356,184096
8096,free,3474,7002944,11599872,0.603709,4412864,184064
8098,free,3795,6999148,11599872,0.603381,4416724,184000
8100,free,3674,6995472,11599872,0.603065,4420464,183936
8102,free,928,6994544,11599872,0.602985,4421456,183872
8104,free,3284,6991260,11599872,0.602701,4424804,183808
8106,free,2872,6988388,11599872,0.602454,4427708,183776
8108,free,3115,6985272,11599872,0.602185,4430856,183744
8110,free,143,6985128,11599872,0.602173,4431000,183744
8112,free,324,6984804,11599872,0.602145,4431388,183680
8114,free,962,6983840,11599872,0.602062,4432416,183616
8116,free,2435,6981404,11599872,0.601852,4434884,183584
8118,free,415,6980988,11599872,0.601816,4435300,183584
8120,free,748,6980240,11599872,0.601751,4436112,183520
8122,free,280,6979960,11599872,0.601727,4436392,183520
8124,free,223,6979736,11599872,0.601708,4436648,183488
8126,free,2165,6977568,11599872,0.601521,4438848,183456
8128,free,593,6976972,11599872,0.601470,4439476,183424
8130,free,3007,6973964,11599872,0.601210,4442548,183360
8132,free,2031,6971932,11599872,0.601035,4444612,183328
8134,free,4025,6967904,11599872,0.600688,4448704,183264
8136,free,2913,6964988,11599872,0.600437,4451652,183232
8138,free,3963,6961024,11599872,0.600095,4455680,183168
8140,free,1138,6959884,11599872,0.599997,4456884,183104
8142,free,4021,6955860,11599872,0.599650,4460972,183040
8144,free,1545,6954312,11599872,0.599516,4462552,183008
8146,free,1727,6952584,11599872,0.599367,4464312,182976
8148,free,3087,6949496,11599872,0.599101,4467432,182944
8150,free,3815,6945680,11599872,0.598772,4471280,182912
8152,free,1121,6944556,11599872,0.598675,4472468,182848
8154,free,115,6944440,11599872,0.598665,4472648,182784
8156,free,196,6944244,11599872,0.598648,4472844,182784
8158,free,3635,6940608,11599872,0.598335,4476512,182752
8160,free,3363,6937244,11599872,0.598045,4479940,182688
8162,free,1480,6935764,11599872,0.597917,4481452,182656
8164,free,1806,6933956,11599872,0.597761,4483292,182624
8166,free,1843,6932112,11599872,0.597602,4485200,182560
8168,free,2074,6930036,11599872,0.597423,4487308,182528
8170,free,2515,6927520,11599872,0.597207,4489856,182496
8172,free,3910,6923608,11599872,0.596869,4493832,182432
8174,free,3837,6919768,11599872,0.596538,4497736,182368
8176,free,419,6919348,11599872,0.596502,4498156,182368
8178,free,991,6918356,11599872,0.596417,4499180,182336
8180,free,218,6918136,11599872,0.596398,4499464,182272
8182,free,3122,6915012,11599872,0.596128,4502652,182208
8184,free,3826,6911184,11599872,0.595798,4506544,182144
8186,free,322,6910860,11599872,0.595770,4506900,182112
8188,free,1777,6909080,11599872,0.595617,4508712,182080
8190,free,373,6908704,11599872,0.595585,4509088,182080
8192,free,2654,6906048,11599872,0.595356,4511776,182048
8194,free,1446,6904600,11599872,0.595231,4513256,182016
8196,free,166,6904432,11599872,0.595216,4513456,181984
8198,free,3709,6900720,11599872,0.594896,4517232,181920
8200,free,3381,6897336,11599872,0.594604,4520648,181888
8202,free,3433,6893900,11599872,0.594308,4524148,181824
8204,free,3969,6889928,11599872,0.593966,4528184,181760
8206,free,1047,6888880,11599872,0.593876,4529264,181728
8208,free,564,6888316,11599872,0.593827,4529828,181728
8210,free,1400,6886916,11599872,0.593706,4531292,181664
8212,free,104,6886812,11599872,0.593697,4531428,181632
8214,free,599,6886212,11599872,0.593646,4532092,181568
8216,free,3947,6882264,11599872,0.593305,4536104,181504
8218,free,541,6881720,11599872,0.593258,4536648,181504
8220,free,2500,6879220,11599872,0.593043,4539180,181472
8222,free,3559,6875660,11599872,0.592736,4542804,181408
8224,free,3358,6872300,11599872,0.592446,4546228,181344
8226,free,463,6871836,11599872,0.592406,4546724,181312
8228,free,209,6871624,11599872,0.592388,4546968,181280
8230,free,1765,6869856,11599872,0.592236,4548768,181248
8232,free,1763,6868092,11599872,0.592083,4550596,181184
8234,free,3311,6864780,11599872,0.591798,4553940,181152
8236,free,512,6864268,11599872,0.591754,4554516,181088
8238,free,3352,6860916,11599872,0.591465,4557932,181024
8240,free,850,6860064,11599872,0.591391,4558784,181024
8242,free,687,6859344,11599872,0.591329,4559504,181024
8244,free,2234,6857108,11599872,0.591137,4561772,180992
8246,free,1535,6855572,11599872,0.591004,4563372,180928
8248,free,3048,6852524,11599872,0.590741,4566484,180864
8250,free,1448,6851076,11599872,0.590617,4567964,180832
8252,free,1446,6849628,11599872,0.590492,4569476,180768
8254,free,2550,6847076,11599872,0.590272,4572060,180736
8256,free,2426,6844648,11599872,0.590062,4574520,180704
8258,free,3305,6841340,11599872,0.589777,4577892,180640
8260,free,3092,6838248,11599872,0.589511,4581048,180576
8262,free,203,6838044,11599872,0.589493,4581284,180544
8264,free,2179,6835864,11599872,0.589305,4583464,180544
8266,free,854,6835008,11599872,0.589231,4584352,180512
8268,free,1712,6833296,11599872,0.589084,4586096,180480
8270,free,346,6832948,11599872,0.589054,4586444,180480
8272,free,1920,6831028,11599872,0.588888,4588396,180448
8274,free,166,6830860,11599872,0.588874,4588564,180448
8276,free,3472,6827388,11599872,0.588574,4592100,180384
8278,free,1029,6826356,11599872,0.588485,4593196,180320
8280,free,630,6825724,11599872,0.588431,4593892,180256
8282,free,3789,6821932,11599872,0.588104,4597748,180192
8284,free,3276,6818656,11599872,0.587822,4601024,180192
8286,free,914,6817740,11599872,0.587743,4601972,180160
8288,free,2555,6815184,11599872,0.587522,4604560,180128
8290,free,1358,6813824,11599872,0.587405,4605952,180096
8292,free,3846,6809976,11599872,0.587073,4609864,180032
8294,free,1033,6808940,11599872,0.586984,4610932,180000
8296,free,1117,6807820,11599872,0.586888,4612084,179968
8298,free,2399,6805420,11599872,0.586681,4614516,179936
8300,free,1843,6803576,11599872,0.586522,4616392,179904
8302,free,2072,6801504,11599872,0.586343,4618528,179840
8304,free,2174,6799328,11599872,0.586155,4620736,179808
8306,free,2200,6797128,11599872,0.585966,4622968,179776
8308,free,312,6796816,11599872,0.585939,4623312,179744
8310,free,1704,6795112,11599872,0.585792,4625080,179680
8312,free,12,6795100,11599872,0.585791,4625124,179648
8314,free,2396,6792704,11599872,0.585584,4627552,179616
8316,free,1261,6791440,11599872,0.585475,4628880,179552
8318,free,3135,6788304,11599872,0.585205,4632048,179520
8320,free,876,6787408,11599872,0.585128,4632976,179488
8322,free,2921,6784484,11599872,0.584876,4635932,179456
8324,free,1521,6782960,11599872,0.584744,4637488,179424
8326,free,521,6782436,11599872,0.584699,4638076,179360
8328,free,1630,6780804,11599872,0.584559,4639740,179328
8330,free,1335,6779468,11599872,0.584443,4641108,179296
8332,free,1317,6778132,11599872,0.584328,4642476,179264
8334,free,3955,6774176,11599872,0.583987,4646464,179232
8336,free,1932,6772224,11599872,0.583819,4648416,179232
8338,free,1656,6770568,11599872,0.583676,4650072,179232
8340,free,1971,6768596,11599872,0.583506,4652076,179200
8342,free,3677,6764916,11599872,0.583189,4655820,179136
8344,free,2613,6762300,11599872,0.582963,4658468,179104
8346,free,3708,6758592,11599872,0.582644,4662240,179040
8348,free,2582,6756008,11599872,0.582421,4664856,179008
8350,free,1700,6754308,11599872,0.582274,4666588,178976
8352,free,375,6753932,11599872,0.582242,4666996,178944
8354,free,656,6753276,11599872,0.582185,4667684,178912
8356,free,746,6752528,11599872,0.582121,4668464,178880
8358,free,3259,6749268,11599872,0.581840,4671788,178816
8360,free,1365,6747900,11599872,0.581722,4673220,178752
8362,free,857,6747040,11599872,0.581648,4674112,178720
8364,free,3853,6743184,11599872,0.581315,4678032,178656
8366,free,20,6743164,11599872,0.581314,4678084,178624
8368,free,1658,6741504,11599872,0.581171,4679744,178624
8370,free,3605,6737896,11599872,0.580860,4683416,178560
8372,free,1806,6736088,11599872,0.580704,4685288,178496
8374,free,985,6735100,11599872,0.580618,4686276,178496
8376,free,2072,6733028,11599872,0.580440,4688380,178464
8378,free,1978,6731048,11599872,0.580269,4690392,178432
8380,free,646,6730400,11599872,0.580213,4691072,178400
8382,free,532,6729868,11599872,0.580167,4691636,178368
8384,free,1631,6728236,11599872,0.580027,4693268,178368
8386,free,815,6727420,11599872,0.579956,4694116,178336
8388,free,2680,6724740,11599872,0.579725,4696828,178304
8390,free,328,6724412,11599872,0.579697,4697188,178272
8392,free,1518,6722892,11599872,0.579566,4698740,178240
8394,free,2287,6720604,11599872,0.579369,4701060,178208
8396,free,789,6719812,11599872,0.579301,4701884,178176
8398,free,2181,6717628,11599872,0.579112,4704100,178144
8400,free,1378,6716248,11599872,0.578993,4705544,178080
8402,free,3498,6712748,11599872,0.578692,4709076,178048
8404,free,3828,6708920,11599872,0.578362,4712968,177984
8406,free,2553,6706364,11599872,0.578141,4715556,177952
8408,free,3344,6703020,11599872,0.577853,4718932,177920
8410,free,2452,6700568,11599872,0.577642,4721416,177888
8412,free,3248,6697320,11599872,0.577362,4724728,177824
8414,free,3348,6693972,11599872,0.577073,4728140,177760
8416,free,1510,6692460,11599872,0.576943,4729684,177728
8418,free,1276,6691184,11599872,0.576833,4730992,177696
8420,free,1517,6689664,11599872,0.576702,4732544,177664
8422,free,19,6689644,11599872,0.576700,4732564,177664
8424,free,1383,6688260,11599872,0.576581,4733948,177664
8426,free,2821,6685436,11599872,0.576337,4736804,177632
8428,free,3917,6681516,11599872,0.575999,4740788,177568
8430,free,2243,6679272,11599872,0.575806,4743064,177536
8432,free,637,6678632,11599872,0.575750,4743736,177504
8434,free,1198,6677432,11599872,0.575647,4744936,177504
8436,free,1029,6676400,11599872,0.575558,4746000,177472
8438,free,1669,6674728,11599872,0.575414,4747704,177440
8440,free,1205,6673520,11599872,0.575310,4748944,177408
8442,free,1108,6672412,11599872,0.575214,4750084,177376
8444,free,644,6671768,11599872,0.575159,4750760,177344
8446,free,2855,6668912,11599872,0.574913,4753680,177280
8448,free,1593,6667316,11599872,0.574775,4755308,177248
8450,free,2432,6664880,11599872,0.574565,4757776,177216
8452,free,3599,6661280,11599872,0.574255,4761440,177152
8454,free,2919,6658360,11599872,0.574003,4764392,177120
8456,free,3369,6654988,11599872,0.573712,4767828,177056
8458,free,3479,6651508,11599872,0.573412,4771372,176992
8460,free,506,6651000,11599872,0.573368,4771912,176960
8462,free,96,6650904,11599872,0.573360,4772008,176960
8464,free,3186,6647716,11599872,0.573085,4775260,176896
8466,free,3853,6643860,11599872,0.572753,4779180,176832
8468,free,532,6643328,11599872,0.572707,4779744,176800
8470,free,1975,6641352,11599872,0.572537,4781784,176736
8472,free,983,6640368,11599872,0.572452,4782768,176736
8474,free,3090,6637276,11599872,0.572185,4785924,176672
8476,free,230,6637044,11599872,0.572165,4786156,176672
8478,free,1469,6635572,11599872,0.572038,4787628,176672
8480,free,2825,6632744,11599872,0.571795,4790520,176608
8482,free,269,6632472,11599872,0.571771,4790792,176608
8484,free,1070,6631400,11599872,0.571679,4791896,176576
8486,free,2580,6628820,11599872,0.571456,4794508,176544
8488,free,3861,6624956,11599872,0.571123,4798436,176480
8490,free,2438,6622516,11599872,0.570913,4800908,176448
8492,free,1768,6620748,11599872,0.570760,4802740,176384
8494,free,969,6619776,11599872,0.570677,4803744,176352
8496,free,3401,6616372,11599872,0.570383,4807180,176320
8498,free,1837,6614532,11599872,0.570225,4809052,176288
8500,free,1808,6612724,11599872,0.570069,4810892,176256
8502,free,3675,6609048,11599872,0.569752,4814632,176192
8504,free,454,6608592,11599872,0.569712,4815120,176160
8506,free,477,6608112,11599872,0.569671,4815600,176160
8508,free,438,6607672,11599872,0.569633,4816104,176096
8510,free,3356,6604316,11599872,0.569344,4819524,176032
8512,free,1080,6603236,11599872,0.569251,4820636,176000
8514,free,3024,6600212,11599872,0.568990,4823724,175936
8516,free,1633,6598576,11599872,0.568849,4825392,175904
8518,free,3180,6595396,11599872,0.568575,4828636,175840
8520,free,3035,6592360,11599872,0.568313,4831736,175776
8522,free,1927,6590432,11599872,0.568147,4833696,175744
8524,free,508,6589924,11599872,0.568103,4834236,175712
8526,free,2769,6587152,11599872,0.567864,4837040,175680
8528,free,1752,6585400,11599872,0.567713,4838824,175648
8530,free,2277,6583120,11599872,0.567517,4841136,175616
8532,free,2946,6580172,11599872,0.567262,4844116,175584
8534,free,270,6579900,11599872,0.567239,4844388,175584
8536,free,1442,6578456,11599872,0.567115,4845832,175584
8538,free,2637,6575816,11599872,0.566887,4848504,175552
8540,free,1225,6574556,11599872,0.566778,4849796,175520
8542,free,3890,6570664,11599872,0.566443,4853752,175456
8544,free,3062,6567600,11599872,0.566179,4856848,175424
8546,free,2892,6564708,11599872,0.565929,4859772,175392
8548,free,988,6563720,11599872,0.565844,4860824,175328
8550,free,246,6563472,11599872,0.565823,4861104,175296
8552,free,339,6563132,11599872,0.565793,4861444,175296
8554,free,3907,6559224,11599872,0.565457,4865416,175232
8556,free,2059,6557164,11599872,0.565279,4867508,175200
8558,free,321,6556840,11599872,0.565251,4867832,175200
8560,free,413,6556424,11599872,0.565215,4868280,175168
8562,free,506,6555916,11599872,0.565171,4868820,175136
8564,free,1146,6554768,11599872,0.565072,4870000,175104
8566,free,716,6554052,11599872,0.565011,4870780,175040
8568,free,2981,6551068,11599872,0.564753,4873828,174976
8570,free,125,6550940,11599872,0.564742,4873988,174944
8572,free,1012,6549928,11599872,0.564655,4875000,174944
8574,free,13,6549912,11599872,0.564654,4875048,174912
8576,free,165,6549744,11599872,0.564639,4875248,174880
8578,free,2927,6546816,11599872,0.564387,4878208,174848
8580,free,1708,6545108,11599872,0.564240,4879948,174816
8582,free,3961,6541144,11599872,0.563898,4883976,174752
8584,free,3925,6537216,11599872,0.563559,4887968,174688
8586,free,3763,6533452,11599872,0.563235,4891796,174624
8588,free,749,6532700,11599872,0.563170,4892580,174592
8590,free,339,6532360,11599872,0.563141,4892920,174592
8592,free,3214,6529144,11599872,0.562863,4896168,174560
8594,free,2636,6526508,11599872,0.562636,4898804,174560
8596,free,2569,6523936,11599872,0.562414,4901376,174560
8598,free,1560,6522376,11599872,0.562280,4902936,174560
8600,free,1988,6520388,11599872,0.562109,4904956,174528
8602,free,1347,6519040,11599872,0.561992,4906368,174464
8604,free,3352,6515688,11599872,0.561703,4909752,174432
8606,free,3886,6511800,11599872,0.561368,4913704,174368
8608,free,675,6511120,11599872,0.561310,4914416,174336
8610,free,1028,6510092,11599872,0.561221,4915476,174304
8612,free,1639,6508452,11599872,0.561080,4917148,174272
8614,free,2489,6505960,11599872,0.560865,4919640,174272
8616,free,1871,6504088,11599872,0.560703,4921544,174240
8618,free,295,6503792,11599872,0.560678,4921840,174240
8620,free,2512,6501280,11599872,0.560461,4924384,174208
8622,free,221,6501056,11599872,0.560442,4924608,174208
8624,free,3691,6497364,11599872,0.560124,4928364,174144
8626,free,2313,6495048,11599872,0.559924,4930712,174112
8628,free,3024,6492024,11599872,0.559663,4933800,174048
8630,free,1196,6490828,11599872,0.559560,4935028,174016
8632,free,3708,6487120,11599872,0.559241,4938800,173952
8634,free,3778,6483340,11599872,0.558915,4942612,173920
8636,free,2343,6480996,11599872,0.558713,4944988,173888
8638,free,1112,6479884,11599872,0.558617,4946164,173824
8640,free,1933,6477948,11599872,0.558450,4948132,173792
8642,free,3523,6474424,11599872,0.558146,4951720,173728
8644,free,3156,6471268,11599872,0.557874,4954908,173696
8646,free,389,6470876,11599872,0.557840,4955300,173696
8648,free,152,6470724,11599872,0.557827,4955516,173632
8650,free,3835,6466888,11599872,0.557496,4959384,173600
8652,free,1201,6465684,11599872,0.557393,4960652,173536
8654,free,2087,6463596,11599872,0.557213,4962740,173536
8656,free,2653,6460940,11599872,0.556984,4965428,173504
8658,free,2895,6458044,11599872,0.556734,4968356,173472
8660,free,3857,6454184,11599872,0.556401,4972280,173408
8662,free,3547,6450636,11599872,0.556095,4975892,173344
8664,free,1562,6449072,11599872,0.555961,4977488,173312
8666,free,1162,6447908,11599872,0.555860,4978684,173280
8668,free,2546,6445360,11599872,0.555641,4981264,173248
8670,free,137,6445220,11599872,0.555629,4981436,173216
8672,free,365,6444852,11599872,0.555597,4981804,173216
8674,free,3010,6441840,11599872,0.555337,4984880,173152
8676,free,1431,6440408,11599872,0.555214,4986344,173120
8678,free,2046,6438360,11599872,0.555037,4988424,173088
8680,free,3306,6435052,11599872,0.554752,4991796,173024
8682,free,3885,6431164,11599872,0.554417,4995748,172960
8684,free,1649,6429512,11599872,0.554274,4997432,172928
8686,free,1563,6427948,11599872,0.554140,4999028,172896
8688,free,3341,6424604,11599872,0.553851,5002436,172832
8690,free,2782,6421820,11599872,0.553611,5005284,172768
8692,free,2791,6419028,11599872,0.553371,5008140,172704
8694,free,1830,6417196,11599872,0.553213,5010004,172672
8696,free,2374,6414820,11599872,0.553008,5012412,172640
8698,free,1653,6413164,11599872,0.552865,5014100,172608
8700,free,2890,6410272,11599872,0.552616,5017024,172576
8702,free,2471,6407800,11599872,0.552403,5019528,172544
8704,free,2917,6404880,11599872,0.552151,5022512,172480
8706,free,3279,6401600,11599872,0.551868,5025856,172416
8708,free,1323,6400276,11599872,0.551754,5027244,172352
8710,free,3112,6397164,11599872,0.551486,5030420,172288
8712,free,499,6396664,11599872,0.551443,5030920,172288
8714,free,3225,6393436,11599872,0.551164,5034212,172224
8716,free,3565,6389868,11599872,0.550857,5037844,172160
8718,free,1993,6387872,11599872,0.550685,5039872,172128
8720,free,42,6387828,11599872,0.550681,5039948,172096
8722,free,3326,6384500,11599872,0.550394,5043340,172032
8724,free,1196,6383304,11599872,0.550291,5044568,172000
8726,free,3188,6380116,11599872,0.550016,5047820,171936
8728,free,594,6379520,11599872,0.549965,5048416,171936
8730,free,2828,6376692,11599872,0.549721,5051276,171904
8732,free,2867,6373824,11599872,0.549474,5054208,171840
8734,free,193,6373628,11599872,0.549457,5054436,171808
8736,free,1928,6371700,11599872,0.549291,5056396,171776
8738,free,3189,6368508,11599872,0.549015,5059620,171744
8740,free,893,6367612,11599872,0.548938,5060548,171712
8742,free,2791,6364820,11599872,0.548697,5063372,171680
8744,free,799,6364020,11599872,0.548628,5064236,171616
8746,free,3279,6360740,11599872,0.548346,5067580,171552
8748,free,2110,6358628,11599872,0.548164,5069724,171520
8750,free,3108,6355520,11599872,0.547896,5072864,171488
8752,free,3537,6351980,11599872,0.547591,5076468,171424
8754,free,2817,6349160,11599872,0.547347,5079352,171360
8756,free,4011,6345148,11599872,0.547002,5083428,171296
8758,free,1889,6343228,11599872,0.546836,5085380,171264
8760,free,806,6342420,11599872,0.546766,5086220,171232
8762,free,2785,6339632,11599872,0.546526,5089072,171168
8764,free,1665,6337964,11599872,0.546382,5090740,171168
8766,free,1114,6336848,11599872,0.546286,5091920,171104
8768,free,3002,6333844,11599872,0.546027,5094956,171072
8770,free,1694,6332148,11599872,0.545881,5096684,171040
8772,free,940,6331208,11599872,0.545800,5097688,170976
8774,free,2974,6328232,11599872,0.545543,5100728,170912
8776,free,2505,6325724,11599872,0.545327,5103268,170880
8778,free,3910,6321812,11599872,0.544990,5107244,170816
8780,free,661,6321148,11599872,0.544933,5107940,170784
8782,free,649,6320496,11599872,0.544876,5108592,170784
8784,free,2431,6318064,11599872,0.544667,5111056,170752
8786,free,2366,6315696,11599872,0.544463,5113456,170720
8788,free,871,6314824,11599872,0.544387,5114360,170688
8790,free,1815,6313008,11599872,0.544231,5116208,170656
8792,free,53,6312952,11599872,0.544226,5116264,170656
8794,free,452,6312500,11599872,0.544187,5116716,170656
8796,free,3202,6309296,11599872,0.543911,5119952,170624
8798,free,357,6308936,11599872,0.543880,5120344,170592
8800,free,3654,6305280,11599872,0.543565,5124064,170528
8802,free,3123,6302156,11599872,0.543295,5127220,170496
8804,free,2533,6299620,11599872,0.543077,5129788,170464
8806,free,2075,6297544,11599872,0.542898,5131896,170432
8808,free,377,6297164,11599872,0.542865,5132308,170400
8810,free,3139,6294024,11599872,0.542594,5135512,170336
8812,free,3960,6290064,11599872,0.542253,5139536,170272
8814,free,1197,6288864,11599872,0.542149,5140768,170240
8816,free,364,6288500,11599872,0.542118,5141164,170208
8818,free,3587,6284912,11599872,0.541809,5144816,170144
8820,free,1226,6283684,11599872,0.541703,5146076,170112
8822,free,58,6283624,11599872,0.541698,5146168,170080
8824,free,1515,6282076,11599872,0.541564,5147748,170048
8826,free,702,6281372,11599872,0.541504,5148484,170016
8828,free,3803,6277568,11599872,0.541176,5152352,169952
8830,free,3538,6274028,11599872,0.540870,5155956,169888
8832,free,3332,6270696,11599872,0.540583,5159352,169824
8834,free,3042,6267652,11599872,0.540321,5162428,169792
8836,free,336,6267316,11599872,0.540292,5162764,169792
8838,free,201,6267112,11599872,0.540274,5163000,169760
8840,free,612,6266500,11599872,0.540221,5163644,169728
8842,free,3532,6262968,11599872,0.539917,5167208,169696
8844,free,460,6262508,11599872,0.539877,5167700,169664
8846,free,73,6262432,11599872,0.539871,5167808,169632
8848,free,4020,6258412,11599872,0.539524,5171892,169568
8850,free,2312,6256100,11599872,0.539325,5174236,169536
