event,action,req_bytes,aligned_in_use,bytes_from_os,utilization,free_payload,overhead_est
8114,free,962,6982416,12165120,0.573970,4996880,185824
8116,free,2435,6979980,12165120,0.573770,4999348,185792
8118,free,415,6979564,12165120,0.573736,4999796,185760
8120,free,748,6978816,12165120,0.573674,5000608,185696
8122,free,280,6978536,12165120,0.573651,5000888,185696
8124,free,223,6978312,12165120,0.573633,5001144,185664
8126,free,2165,6976144,12165120,0.573455,5003312,185664
8128,free,593,6975548,12165120,0.573406,5003940,185632
8130,free,3007,6972540,12165120,0.573158,5007012,185568
8132,free,2031,6970508,12165120,0.572991,5009076,185536
8134,free,4025,6966480,12165120,0.572660,5013168,185472
8136,free,2913,6963564,12165120,0.572420,5016148,185408
8138,free,3963,6959600,12165120,0.572095,5020176,185344
8140,free,1138,6958460,12165120,0.572001,5021348,185312
8142,free,4021,6954436,12165120,0.571670,5025436,185248
8144,free,1545,6952888,12165120,0.571543,5027016,185216
8146,free,1727,6951160,12165120,0.571401,5028776,185184
8148,free,3087,6948072,12165120,0.571147,5031896,185152
8150,free,3815,6944256,12165120,0.570833,5035776,185088
8152,free,1121,6943132,12165120,0.570741,5036964,185024
8154,free,115,6943016,12165120,0.570731,5037144,184960
8156,free,196,6942820,12165120,0.570715,5037340,184960
8158,free,3635,6939184,12165120,0.570416,5041040,184896
8160,free,3363,6935820,12165120,0.570140,5044468,184832
8162,free,1480,6934340,12165120,0.570018,5045980,184800
8164,free,1806,6932532,12165120,0.569870,5047820,184768
8166,free,1843,6930688,12165120,0.569718,5049728,184704
8168,free,2074,6928612,12165120,0.569547,5051836,184672
8170,free,2515,6926096,12165120,0.569341,5054384,184640
8172,free,3910,6922184,12165120,0.569019,5058360,184576
8174,free,3837,6918344,12165120,0.568703,5062264,184512
8176,free,419,6917924,12165120,0.568669,5062716,184480
8178,free,991,6916932,12165120,0.568587,5063772,184416
8180,free,218,6916712,12165120,0.568569,5064024,184384
8182,free,3122,6913588,12165120,0.568312,5067212,184320
8184,free,3826,6909760,12165120,0.567998,5071104,184256
8186,free,322,6909436,12165120,0.567971,5071460,184224
8188,free,1777,6907656,12165120,0.567825,5073272,184192
8190,free,373,6907280,12165120,0.567794,5073648,184192
8192,free,2654,6904624,12165120,0.567575,5076336,184160
8194,free,1446,6903176,12165120,0.567456,5077816,184128
8196,free,166,6903008,12165120,0.567443,5077984,184128
8198,free,3709,6899296,12165120,0.567138,5081760,184064
8200,free,3381,6895912,12165120,0.566859,5085208,184000
8202,free,3433,6892476,12165120,0.566577,5088708,183936
8204,free,3969,6888504,12165120,0.566250,5092744,183872
8206,free,1047,6887456,12165120,0.566164,5093856,183808
8208,free,564,6886892,12165120,0.566118,5094452,183776
8210,free,1400,6885492,12165120,0.566003,5095884,183744
8212,free,104,6885388,12165120,0.565994,5095988,183744
8214,free,599,6884788,12165120,0.565945,5096620,183712
8216,free,3947,6880840,12165120,0.565620,5100632,183648
8218,free,541,6880296,12165120,0.565576,5101208,183616
8220,free,2500,6877796,12165120,0.565370,5103740,183584
8222,free,3559,6874236,12165120,0.565078,5107364,183520
8224,free,3358,6870876,12165120,0.564801,5110788,183456
8226,free,463,6870412,12165120,0.564763,5111252,183456
8228,free,209,6870200,12165120,0.564746,5111496,183424
8230,free,1765,6868432,12165120,0.564600,5113296,183392
8232,free,1763,6866668,12165120,0.564455,5115124,183328
8234,free,3311,6863356,12165120,0.564183,5118500,183264
8236,free,512,6862844,12165120,0.564141,5119044,183232
8238,free,3352,6859492,12165120,0.563866,5122460,183168
8240,free,850,6858640,12165120,0.563796,5123344,183136
8242,free,687,6857952,12165120,0.563739,5124064,183104
8244,free,2234,6855716,12165120,0.563555,5126332,183072
8246,free,1535,6854180,12165120,0.563429,5127932,183008
8248,free,3048,6851132,12165120,0.563178,5131044,182944
8250,free,1448,6849684,12165120,0.563059,5132492,182944
8252,free,1446,6848236,12165120,0.562940,5133972,182912
8254,free,2550,6845684,12165120,0.562730,5136524,182912
8256,free,2426,6843256,12165120,0.562531,5138984,182880
8258,free,3305,6839948,12165120,0.562259,5142356,182816
8260,free,3092,6836856,12165120,0.562005,5145512,182752
8262,free,203,6836652,12165120,0.561988,5145748,182720
8264,free,2179,6834472,12165120,0.561809,5147960,182688
8266,free,854,6833616,12165120,0.561738,5148848,182656
8268,free,1712,6831904,12165120,0.561598,5150592,182624
8270,free,346,6831556,12165120,0.561569,5150972,182592
8272,free,1920,6829636,12165120,0.561411,5152924,182560
8274,free,166,6829468,12165120,0.561398,5153124,182528
8276,free,3472,6825996,12165120,0.561112,5156660,182464
8278,free,1029,6824964,12165120,0.561027,5157724,182432
8280,free,630,6824332,12165120,0.560975,5158356,182432
8282,free,3789,6820540,12165120,0.560664,5162212,182368
8284,free,3276,6817264,12165120,0.560394,5165520,182336
8286,free,914,6816348,12165120,0.560319,5166468,182304
8288,free,2555,6813792,12165120,0.560109,5169056,182272
8290,free,1358,6812424,12165120,0.559996,5170488,182208
8292,free,3846,6808576,12165120,0.559680,5174400,182144
8294,free,1033,6807540,12165120,0.559595,5175436,182144
8296,free,1117,6806420,12165120,0.559503,5176620,182080
8298,free,2399,6804020,12165120,0.559306,5179052,182048
8300,free,1843,6802176,12165120,0.559154,5180928,182016
8302,free,2072,6800104,12165120,0.558984,5183064,181952
8304,free,2174,6797928,12165120,0.558805,5185272,181920
8306,free,2200,6795728,12165120,0.558624,5187504,181888
8308,free,312,6795416,12165120,0.558598,5187848,181856
8310,free,1704,6793712,12165120,0.558458,5189616,181792
8312,free,12,6793700,12165120,0.558457,5189628,181792
8314,free,2396,6791304,12165120,0.558260,5192056,181760
8316,free,1261,6790040,12165120,0.558156,5193352,181728
8318,free,3135,6786904,12165120,0.557899,5196552,181664
8320,free,876,6786028,12165120,0.557827,5197460,181632
8322,free,2921,6783104,12165120,0.557586,5200448,181568
8324,free,1521,6781580,12165120,0.557461,5202004,181536
8326,free,521,6781056,12165120,0.557418,5202560,181504
8328,free,1630,6779424,12165120,0.557284,5204224,181472
8330,free,1335,6778088,12165120,0.557174,5205592,181440
8332,free,1317,6776768,12165120,0.557065,5206944,181408
8334,free,3955,6772812,12165120,0.556740,5210964,181344
8336,free,1932,6770880,12165120,0.556581,5212928,181312
8338,free,1656,6769224,12165120,0.556445,5214616,181280
8340,free,1971,6767252,12165120,0.556283,5216620,181248
8342,free,3677,6763572,12165120,0.555981,5220364,181184
8344,free,2613,6760956,12165120,0.555766,5223012,181152
8346,free,3708,6757248,12165120,0.555461,5226784,181088
8348,free,2582,6754664,12165120,0.555248,5229400,181056
8350,free,1700,6752964,12165120,0.555109,5231132,181024
8352,free,375,6752588,12165120,0.555078,5231572,180960
8354,free,656,6751932,12165120,0.555024,5232260,180928
8356,free,746,6751184,12165120,0.554962,5233072,180864
8358,free,3259,6747924,12165120,0.554694,5236396,180800
8360,free,1365,6746556,12165120,0.554582,5237796,180768
8362,free,857,6745696,12165120,0.554511,5238688,180736
8364,free,3853,6741840,12165120,0.554194,5242608,180672
8366,free,20,6741820,12165120,0.554193,5242660,180640
8368,free,1658,6740160,12165120,0.554056,5244352,180608
8370,free,3605,6736552,12165120,0.553760,5248024,180544
8372,free,1806,6734740,12165120,0.553611,5249836,180544
8374,free,985,6733752,12165120,0.553529,5250856,180512
8376,free,2072,6731680,12165120,0.553359,5252960,180480
8378,free,1978,6729700,12165120,0.553196,5254972,180448
8380,free,646,6729052,12165120,0.553143,5255652,180416
8382,free,532,6728520,12165120,0.553099,5256216,180384
8384,free,1631,6726888,12165120,0.552965,5257848,180384
8386,free,815,6726072,12165120,0.552898,5258728,180320
8388,free,2680,6723392,12165120,0.552678,5261440,180288
8390,free,328,6723064,12165120,0.552651,5261800,180256
8392,free,1518,6721544,12165120,0.552526,5263352,180224
8394,free,2287,6719256,12165120,0.552338,5265672,180192
8396,free,789,6718464,12165120,0.552273,5266528,180128
8398,free,2181,6716280,12165120,0.552093,5268744,180096
8400,free,1378,6714900,12165120,0.551980,5270156,180064
8402,free,3498,6711400,12165120,0.551692,5273720,180000
8404,free,3828,6707572,12165120,0.551377,5277612,179936
8406,free,2553,6705016,12165120,0.551167,5280200,179904
8408,free,3344,6701672,12165120,0.550892,5283608,179840
8410,free,2452,6699220,12165120,0.550691,5286092,179808
8412,free,3248,6695972,12165120,0.550424,5289404,179744
8414,free,3348,6692624,12165120,0.550149,5292816,179680
8416,free,1510,6691112,12165120,0.550024,5294360,179648
8418,free,1276,6689836,12165120,0.549919,5295668,179616
8420,free,1517,6688316,12165120,0.549794,5297220,179584
8422,free,19,6688296,12165120,0.549793,5297240,179584
8424,free,1383,6686912,12165120,0.549679,5298624,179584
8426,free,2821,6684088,12165120,0.549447,5301480,179552
8428,free,3917,6680168,12165120,0.549125,5305464,179488
8430,free,2243,6677924,12165120,0.548940,5307740,179456
8432,free,637,6677284,12165120,0.548888,5308444,179392
8434,free,1198,6676084,12165120,0.548789,5309644,179392
8436,free,1029,6675052,12165120,0.548704,5310708,179360
8438,free,1669,6673380,12165120,0.548567,5312412,179328
8440,free,1205,6672144,12165120,0.548465,5313680,179296
8442,free,1108,6671036,12165120,0.548374,5314852,179232
8444,free,644,6670392,12165120,0.548321,5315528,179200
8446,free,2855,6667536,12165120,0.548086,5318448,179136
8448,free,1593,6665940,12165120,0.547955,5320076,179104
8450,free,2432,6663504,12165120,0.547755,5322544,179072
8452,free,3599,6659904,12165120,0.547459,5326208,179008
8454,free,2919,6656984,12165120,0.547219,5329160,178976
8456,free,3369,6653612,12165120,0.546942,5332596,178912
8458,free,3479,6650132,12165120,0.546656,5336140,178848
8460,free,506,6649624,12165120,0.546614,5336680,178816
8462,free,96,6649528,12165120,0.546606,5336776,178816
8464,free,3186,6646340,12165120,0.546344,5340028,178752
8466,free,3853,6642484,12165120,0.546027,5343948,178688
8468,free,532,6641952,12165120,0.545983,5344512,178656
8470,free,1975,6639976,12165120,0.545821,5346520,178624
8472,free,983,6638992,12165120,0.545740,5347536,178592
8474,free,3090,6635900,12165120,0.545486,5350692,178528
8476,free,230,6635668,12165120,0.545467,5350924,178528
8478,free,1469,6634196,12165120,0.545346,5352428,178496
8480,free,2825,6631368,12165120,0.545113,5355288,178464
8482,free,269,6631096,12165120,0.545091,5355560,178464
8484,free,1070,6630024,12165120,0.545003,5356664,178432
8486,free,2580,6627444,12165120,0.544791,5359276,178400
8488,free,3861,6623580,12165120,0.544473,5363204,178336
8490,free,2438,6621140,12165120,0.544272,5365676,178304
8492,free,1768,6619372,12165120,0.544127,5367476,178272
8494,free,969,6618400,12165120,0.544047,5368480,178240
8496,free,3401,6614996,12165120,0.543767,5371948,178176
8498,free,1837,6613156,12165120,0.543616,5373820,178144
8500,free,1808,6611348,12165120,0.543468,5375660,178112
8502,free,3675,6607672,12165120,0.543165,5379400,178048
8504,free,454,6607216,12165120,0.543128,5379856,178048
8506,free,477,6606736,12165120,0.543088,5380368,178016
8508,free,438,6606296,12165120,0.543052,5380808,178016
8510,free,3356,6602940,12165120,0.542776,5384228,177952
8512,free,1080,6601860,12165120,0.542688,5385340,177920
8514,free,3024,6598836,12165120,0.542439,5388428,177856
8516,free,1633,6597200,12165120,0.542305,5390096,177824
8518,free,3180,6594020,12165120,0.542043,5393340,177760
8520,free,3035,6590984,12165120,0.541794,5396440,177696
8522,free,1927,6589056,12165120,0.541635,5398400,177664
8524,free,508,6588548,12165120,0.541593,5398940,177632
8526,free,2769,6585776,12165120,0.541365,5401744,177600
8528,free,1752,6584024,12165120,0.541221,5403528,177568
8530,free,2277,6581744,12165120,0.541034,5405840,177536
8532,free,2946,6578796,12165120,0.540792,5408852,177472
8534,free,270,6578524,12165120,0.540769,5409124,177472
8536,free,1442,6577080,12165120,0.540651,5410600,177440
8538,free,2637,6574440,12165120,0.540434,5413272,177408
8540,free,1225,6573212,12165120,0.540333,5414564,177344
8542,free,3890,6569320,12165120,0.540013,5418520,177280
8544,free,3062,6566256,12165120,0.539761,5421648,177216
8546,free,2892,6563364,12165120,0.539523,5424604,177152
8548,free,988,6562376,12165120,0.539442,5425656,177088
8550,free,246,6562128,12165120,0.539422,5425968,177024
8552,free,339,6561788,12165120,0.539394,5426308,177024
8554,free,3907,6557880,12165120,0.539072,5430280,176960
8556,free,2059,6555820,12165120,0.538903,5432372,176928
8558,free,321,6555496,12165120,0.538876,5432696,176928
8560,free,413,6555080,12165120,0.538842,5433176,176864
8562,free,506,6554572,12165120,0.538800,5433748,176800
8564,free,1146,6553424,12165120,0.538706,5434928,176768
8566,free,716,6552708,12165120,0.538647,5435708,176704
8568,free,2981,6549724,12165120,0.538402,5438756,176640
8570,free,125,6549596,12165120,0.538391,5438884,176640
8572,free,1012,6548584,12165120,0.538308,5439928,176608
8574,free,13,6548568,12165120,0.538307,5439944,176608
8576,free,165,6548400,12165120,0.538293,5440144,176576
8578,free,2927,6545472,12165120,0.538052,5443136,176512
8580,free,1708,6543764,12165120,0.537912,5444876,176480
8582,free,3961,6539800,12165120,0.537586,5448904,176416
8584,free,3925,6535872,12165120,0.537263,5452896,176352
8586,free,3763,6532108,12165120,0.536954,5456724,176288
8588,free,749,6531356,12165120,0.536892,5457508,176256
8590,free,339,6531016,12165120,0.536864,5457848,176256
8592,free,3214,6527800,12165120,0.536600,5461128,176192
8594,free,2636,6525164,12165120,0.536383,5463796,176160
8596,free,2569,6522592,12165120,0.536172,5466368,176160
8598,free,1560,6521032,12165120,0.536043,5467960,176128
8600,free,1988,6519044,12165120,0.535880,5469980,176096
8602,free,1347,6517696,12165120,0.535769,5471392,176032
8604,free,3352,6514344,12165120,0.535494,5474808,175968
8606,free,3886,6510456,12165120,0.535174,5478760,175904
8608,free,675,6509780,12165120,0.535118,5479500,175840
8610,free,1028,6508752,12165120,0.535034,5480560,175808
8612,free,1639,6507112,12165120,0.534899,5482232,175776
8614,free,2489,6504620,12165120,0.534694,5484756,175744
8616,free,1871,6502748,12165120,0.534540,5486660,175712
8618,free,295,6502452,12165120,0.534516,5486988,175680
8620,free,2512,6499940,12165120,0.534310,5489532,175648
8622,free,221,6499716,12165120,0.534291,5489756,175648
8624,free,3691,6496024,12165120,0.533988,5493512,175584
8626,free,2313,6493708,12165120,0.533797,5495860,175552
8628,free,3024,6490684,12165120,0.533549,5498948,175488
8630,free,1196,6489488,12165120,0.533450,5500208,175424
8632,free,3708,6485780,12165120,0.533146,5503980,175360
8634,free,3778,6482000,12165120,0.532835,5507824,175296
8636,free,2343,6479656,12165120,0.532642,5510200,175264
8638,free,1112,6478544,12165120,0.532551,5511344,175232
8640,free,1933,6476608,12165120,0.532392,5513312,175200
8642,free,3523,6473084,12165120,0.532102,5516900,175136
8644,free,3156,6469928,12165120,0.531843,5520120,175072
8646,free,389,6469536,12165120,0.531810,5520512,175072
8648,free,152,6469384,12165120,0.531798,5520664,175072
8650,free,3835,6465548,12165120,0.531482,5524564,175008
8652,free,1201,6464344,12165120,0.531383,5525800,174976
8654,free,2087,6462256,12165120,0.531212,5527888,174976
8656,free,2653,6459600,12165120,0.530994,5530576,174944
8658,free,2895,6456704,12165120,0.530755,5533504,174912
8660,free,3857,6452844,12165120,0.530438,5537428,174848
8662,free,3547,6449296,12165120,0.530147,5541040,174784
8664,free,1562,6447732,12165120,0.530018,5542636,174752
8666,free,1162,6446568,12165120,0.529922,5543832,174720
8668,free,2546,6444020,12165120,0.529713,5546412,174688
8670,free,137,6443880,12165120,0.529701,5546552,174688
8672,free,365,6443512,12165120,0.529671,5546920,174688
8674,free,3010,6440500,12165120,0.529423,5549996,174624
8676,free,1431,6439068,12165120,0.529306,5551492,174560
8678,free,2046,6437020,12165120,0.529137,5553572,174528
8680,free,3306,6433712,12165120,0.528865,5556944,174464
8682,free,3885,6429824,12165120,0.528546,5560896,174400
8684,free,1649,6428172,12165120,0.528410,5562580,174368
8686,free,1563,6426608,12165120,0.528282,5564176,174336
8688,free,3341,6423264,12165120,0.528007,5567584,174272
8690,free,2782,6420480,12165120,0.527778,5570400,174240
8692,free,2791,6417688,12165120,0.527548,5573224,174208
8694,free,1830,6415856,12165120,0.527398,5575088,174176
8696,free,2374,6413480,12165120,0.527202,5577496,174144
8698,free,1653,6411824,12165120,0.527066,5579184,174112
8700,free,2890,6408932,12165120,0.526829,5582140,174048
8702,free,2471,6406460,12165120,0.526625,5584644,174016
8704,free,2917,6403540,12165120,0.526385,5587628,173952
8706,free,3279,6400260,12165120,0.526116,5590972,173888
8708,free,1323,6398936,12165120,0.526007,5592360,173824
8710,free,3112,6395824,12165120,0.525751,5595536,173760
8712,free,499,6395324,12165120,0.525710,5596036,173760
8714,free,3225,6392096,12165120,0.525445,5599328,173696
8716,free,3565,6388528,12165120,0.525151,5602960,173632
8718,free,1993,6386532,12165120,0.524987,5604988,173600
8720,free,42,6386488,12165120,0.524984,5605064,173568
8722,free,3326,6383160,12165120,0.524710,5608456,173504
8724,free,1196,6381964,12165120,0.524612,5609684,173472
8726,free,3188,6378776,12165120,0.524350,5612936,173408
8728,free,594,6378180,12165120,0.524301,5613532,173408
8730,free,2828,6375352,12165120,0.524068,5616392,173376
8732,free,2867,6372484,12165120,0.523832,5619324,173312
8734,free,193,6372288,12165120,0.523816,5619552,173280
8736,free,1928,6370360,12165120,0.523658,5621512,173248
8738,free,3189,6367168,12165120,0.523395,5624768,173184
8740,free,893,6366272,12165120,0.523322,5625696,173152
8742,free,2791,6363480,12165120,0.523092,5628520,173120
8744,free,799,6362680,12165120,0.523026,5629352,173088
8746,free,3279,6359400,12165120,0.522757,5632696,173024
8748,free,2110,6357288,12165120,0.522583,5634840,172992
8750,free,3108,6354180,12165120,0.522328,5638012,172928
8752,free,3537,6350640,12165120,0.522037,5641616,172864
8754,free,2817,6347820,12165120,0.521805,5644468,172832
8756,free,4011,6343808,12165120,0.521475,5648544,172768
8758,free,1889,6341888,12165120,0.521317,5650496,172736
8760,free,806,6341080,12165120,0.521251,5651336,172704
8762,free,2785,6338292,12165120,0.521022,5654156,172672
8764,free,1665,6336624,12165120,0.520885,5655824,172672
8766,free,1114,6335508,12165120,0.520793,5656972,172640
8768,free,3002,6332504,12165120,0.520546,5660040,172576
8770,free,1694,6330808,12165120,0.520407,5661768,172544
8772,free,940,6329868,12165120,0.520329,5662740,172512
8774,free,2974,6326892,12165120,0.520085,5665780,172448
8776,free,2505,6324384,12165120,0.519878,5668320,172416
8778,free,3910,6320472,12165120,0.519557,5672296,172352
8780,free,661,6319808,12165120,0.519502,5673024,172288
8782,free,649,6319156,12165120,0.519449,5673708,172256
8784,free,2431,6316724,12165120,0.519249,5676172,172224
8786,free,2366,6314356,12165120,0.519054,5678572,172192
8788,free,871,6313484,12165120,0.518982,5679476,172160
8790,free,1815,6311668,12165120,0.518833,5681324,172128
8792,free,53,6311612,12165120,0.518829,5681380,172128
8794,free,452,6311160,12165120,0.518791,5681832,172128
8796,free,3202,6307956,12165120,0.518528,5685100,172064
8798,free,357,6307596,12165120,0.518498,5685524,172000
8800,free,3654,6303940,12165120,0.518198,5689244,171936
8802,free,3123,6300816,12165120,0.517941,5692432,171872
8804,free,2533,6298280,12165120,0.517733,5695000,171840
8806,free,2075,6296204,12165120,0.517562,5697108,171808
8808,free,377,6295824,12165120,0.517531,5697520,171776
8810,free,3139,6292684,12165120,0.517273,5700724,171712
8812,free,3960,6288724,12165120,0.516947,5704748,171648
8814,free,1197,6287524,12165120,0.516848,5705980,171616
8816,free,364,6287160,12165120,0.516819,5706408,171552
8818,free,3587,6283572,12165120,0.516524,5710060,171488
8820,free,1226,6282344,12165120,0.516423,5711288,171488
8822,free,58,6282284,12165120,0.516418,5711380,171456
8824,free,1515,6280768,12165120,0.516293,5712928,171424
8826,free,702,6280064,12165120,0.516235,5713664,171392
8828,free,3803,6276260,12165120,0.515923,5717532,171328
8830,free,3538,6272720,12165120,0.515632,5721136,171264
8832,free,3332,6269388,12165120,0.515358,5724532,171200
8834,free,3042,6266344,12165120,0.515107,5727640,171136
8836,free,336,6266008,12165120,0.515080,5727976,171136
8838,free,201,6265804,12165120,0.515063,5728212,171104
8840,free,612,6265192,12165120,0.515013,5728888,171040
8842,free,3532,6261660,12165120,0.514722,5732484,170976
8844,free,460,6261200,12165120,0.514685,5732976,170944
8846,free,73,6261124,12165120,0.514678,5733052,170944
8848,free,4020,6257104,12165120,0.514348,5737136,170880
8850,free,2312,6254792,12165120,0.514158,5739480,170848
8852,free,3638,6251152,12165120,0.513859,5743184,170784
8854,free,2505,6248644,12165120,0.513652,5745724,170752
8856,free,1591,6247052,12165120,0.513522,5747348,170720
8858,free,2012,6245040,12165120,0.513356,5749392,170688
8860,free,1207,6243832,12165120,0.513257,5750664,170624
8862,free,1325,6242504,12165120,0.513148,5752024,170592
8864,free,2550,6239952,12165120,0.512938,5754640,170528
8866,free,866,6239084,12165120,0.512867,5755540,170496
8868,free,184,6238900,12165120,0.512851,5755756,170464
8870,free,2245,6236652,12165120,0.512667,5758036,170432
8872,free,3192,6233460,12165120,0.512404,5761292,170368
8874,free,2313,6231144,12165120,0.512214,5763640,170336
8876,free,2534,6228608,12165120,0.512005,5766208,170304
8878,free,110,6228496,12165120,0.511996,5766320,170304
8880,free,2757,6225736,12165120,0.511769,5769112,170272
8882,free,4034,6221672,12165120,0.511435,5773208,170240
8884,free,1546,6220124,12165120,0.511308,5774788,170208
8886,free,1804,6218320,12165120,0.511160,5776592,170208
8888,free,583,6217736,12165120,0.511112,5777176,170208
8890,free,2042,6215692,12165120,0.510944,5779284,170144
8892,free,2776,6212916,12165120,0.510716,5782092,170112
8894,free,597,6212316,12165120,0.510666,5782692,170112
8896,free,2617,6209696,12165120,0.510451,5785344,170080
8898,free,3501,6206192,12165120,0.510163,5788912,170016
8900,free,2452,6203740,12165120,0.509961,5791396,169984
8902,free,2589,6201148,12165120,0.509748,5794020,169952
8904,free,1660,6199488,12165120,0.509612,5795712,169920
8906,free,3715,6195772,12165120,0.509306,5799492,169856
8908,free,965,6194804,12165120,0.509227,5800492,169824
8910,free,2251,6192552,12165120,0.509042,5802776,169792
8912,free,2705,6189844,12165120,0.508819,5805516,169760
8914,free,2144,6187700,12165120,0.508643,5807692,169728
8916,free,55,6187644,12165120,0.508638,5807748,169728
8918,free,2067,6185576,12165120,0.508468,5809848,169696
8920,free,1638,6183936,12165120,0.508333,5811552,169632
8922,free,1332,6182604,12165120,0.508224,5812916,169600
8924,free,2909,6179692,12165120,0.507984,5815892,169536
8926,free,2479,6177212,12165120,0.507781,5818404,169504
8928,free,393,6176816,12165120,0.507748,5818864,169440
8930,free,1500,6175316,12165120,0.507625,5820428,169376
8932,free,776,6174540,12165120,0.507561,5821236,169344
8934,free,2076,6172464,12165120,0.507390,5823344,169312
8936,free,2380,6170084,12165120,0.507195,5825724,169312
8938,free,325,6169756,12165120,0.507168,5826052,169312
8940,free,816,6168940,12165120,0.507101,5826932,169248
8942,free,3173,6165764,12165120,0.506840,5830172,169184
8944,free,1437,6164304,12165120,0.506720,5831696,169120
8946,free,1651,6162652,12165120,0.506584,5833380,169088
8948,free,3413,6159236,12165120,0.506303,5836860,169024
8950,free,1178,6158056,12165120,0.506206,5838104,168960
8952,free,3810,6154244,12165120,0.505893,5841980,168896
8954,free,1521,6152720,12165120,0.505767,5843536,168864
8956,free,466,6152252,12165120,0.505729,5844004,168864
8958,free,3630,6148620,12165120,0.505430,5847700,168800
8960,free,1434,6147184,12165120,0.505312,5849200,168736
8962,free,3403,6143780,12165120,0.505032,5852668,168672
8964,free,30,6143748,12165120,0.505030,5852700,168672
8966,free,35,6143712,12165120,0.505027,5852768,168640
8968,free,1412,6142300,12165120,0.504911,5854212,168608
8970,free,3438,6138860,12165120,0.504628,5857716,168544
8972,free,584,6138276,12165120,0.504580,5858300,168544
8974,free,2777,6135496,12165120,0.504351,5861112,168512
8976,free,4083,6131412,12165120,0.504016,5865228,168480
8978,free,2052,6129360,12165120,0.503847,5867312,168448
8980,free,2624,6126736,12165120,0.503631,5869968,168416
8982,free,3793,6122940,12165120,0.503319,5873828,168352
8984,free,3893,6119044,12165120,0.502999,5877788,168288
8986,free,846,6118196,12165120,0.502929,5878700,168224
8988,free,932,6117264,12165120,0.502853,5879696,168160
8990,free,1081,6116180,12165120,0.502764,5880844,168096
8992,free,3763,6112416,12165120,0.502454,5884672,168032
8994,free,1482,6110932,12165120,0.502332,5886188,168000
8996,free,2691,6108240,12165120,0.502111,5888912,167968
8998,free,605,6107632,12165120,0.502061,5889584,167904
9000,free,980,6106652,12165120,0.501980,5890564,167904
9002,free,1277,6105372,12165120,0.501875,5891908,167840
9004,free,716,6104656,12165120,0.501816,5892688,167776
9006,free,3854,6100800,12165120,0.501499,5896608,167712
9008,free,270,6100528,12165120,0.501477,5896912,167680
9010,free,1630,6098896,12165120,0.501343,5898576,167648
9012,free,2605,6096288,12165120,0.501128,5901216,167616
9014,free,2877,6093408,12165120,0.500892,5904160,167552
9016,free,2260,6091148,12165120,0.500706,5906452,167520
9018,free,20,6091128,12165120,0.500704,5906504,167488
9020,free,1391,6089736,12165120,0.500590,5907960,167424
9022,free,3115,6086620,12165120,0.500334,5911140,167360
9024,free,639,6085980,12165120,0.500281,5911812,167328
9026,free,2590,6083388,12165120,0.500068,5914436,167296
9028,free,754,6082632,12165120,0.500006,5915192,167296
9030,free,955,6081676,12165120,0.499927,5916212,167232
9032,free,2630,6079044,12165120,0.499711,5918876,167200
9034,free,300,6078744,12165120,0.499686,5919208,167168
9036,free,1834,6076908,12165120,0.499535,5921076,167136
9038,free,3972,6072936,12165120,0.499209,5925112,167072
9040,free,3028,6069908,12165120,0.498960,5928204,167008
9042,free,1032,6068876,12165120,0.498875,5929236,167008
9044,free,2874,6066000,12165120,0.498639,5932176,166944
9046,free,1858,6064140,12165120,0.498486,5934068,166912
9048,free,367,6063772,12165120,0.498456,5934500,166848
9050,free,996,6062776,12165120,0.498374,5935528,166816
9052,free,704,6062072,12165120,0.498316,5936296,166752
9054,free,2010,6060060,12165120,0.498150,5938340,166720
9056,free,857,6059200,12165120,0.498080,5939264,166656
9058,free,945,6058252,12165120,0.498002,5940244,166624
9060,free,2223,6056028,12165120,0.497819,5942500,166592
9062,free,3114,6052912,12165120,0.497563,5945680,166528
9064,free,3827,6049084,12165120,0.497248,5949572,166464
9066,free,3863,6045220,12165120,0.496931,5953500,166400
9068,free,372,6044848,12165120,0.496900,5953904,166368
9070,free,2465,6042380,12165120,0.496697,5956404,166336
9072,free,3111,6039268,12165120,0.496441,5959580,166272
9074,free,157,6039108,12165120,0.496428,5959772,166240
9076,free,1175,6037932,12165120,0.496331,5960948,166240
9078,free,234,6037696,12165120,0.496312,5961184,166240
9080,free,285,6037408,12165120,0.496288,5961536,166176
9082,free,3984,6033424,12165120,0.495961,5965584,166112
9084,free,404,6033020,12165120,0.495928,5965988,166112
9086,free,3348,6029672,12165120,0.495652,5969400,166048
9088,free,742,6028928,12165120,0.495591,5970208,165984
9090,free,3639,6025288,12165120,0.495292,5973912,165920
9092,free,2966,6022320,12165120,0.495048,5976944,165856
9094,free,2269,6020048,12165120,0.494861,5979248,165824
9096,free,3432,6016616,12165120,0.494579,5982744,165760
9098,free,1778,6014836,12165120,0.494433,5984556,165728
9100,free,288,6014548,12165120,0.494409,5984876,165696
9102,free,2181,6012364,12165120,0.494230,5987092,165664
9104,free,2176,6010188,12165120,0.494051,5989300,165632
9106,free,1418,6008768,12165120,0.493934,5990784,165568
9108,free,2569,6006196,12165120,0.493723,5993388,165536
9110,free,3840,6002356,12165120,0.493407,5997292,165472
9112,free,3446,5998908,12165120,0.493124,6000804,165408
9114,free,1163,5997744,12165120,0.493028,6002032,165344
9116,free,2552,5995192,12165120,0.492818,6004616,165312
9118,free,2057,5993132,12165120,0.492649,6006708,165280
